symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
H3P23	0.0031697632203457927	No data	No data	No data	No data	0.026070099037578353	No data	No data	H3 histone pseudogene 23
SGCB	0.0031697632203457927	No data	No data	No data	No data	0.026070099037578353	No data	No data	sarcoglycan beta
ACSS1	0.0031568279254318285	No data	No data	No data	No data	0.025963711147996317	No data	No data	acyl-CoA synthetase short chain family member 1
SLC25A47	0.003152461666609787	No data	No data	No data	No data	No data	0.02592780032690291	No data	solute carrier family 25 member 47
LAT2	0.003128698792047492	No data	No data	No data	No data	0.025732359705571892	No data	No data	linker for activation of T cells family member 2
USP6NL-AS1	0.003116856361289172	No data	No data	No data	No data	No data	0.02563496020874721	No data	USP6NL antisense RNA 1
UTS2R	0.0031130852438976606	No data	No data	No data	No data	No data	0.025603944199965235	No data	urotensin 2 receptor
MALAT1	0.0031106304435962405	No data	No data	No data	No data	0.025583754399489053	No data	No data	metastasis associated lung adenocarcinoma transcript 1
TSHZ1	0.0031106304435962405	No data	No data	No data	No data	0.025583754399489053	No data	No data	teashirt zinc finger homeobox 1
TAS1R1	0.0030876343637491924	No data	No data	No data	No data	0.02539462037356544	No data	No data	taste 1 receptor member 1
LTA	0.00302850158699964	No data	No data	No data	No data	0.024908275735476142	No data	No data	lymphotoxin alpha
GSTK1	0.00302850158699964	No data	No data	No data	No data	0.024908275735476142	No data	No data	glutathione S-transferase kappa 1
CD59	0.00302850158699964	No data	No data	No data	No data	0.024908275735476142	No data	No data	CD59 molecule (CD59 blood group)
ZDHHC2	0.0030182354799250647	No data	No data	No data	No data	0.024823840902474525	No data	No data	zinc finger DHHC-type palmitoyltransferase 2
GATA4	0.0030182354799250647	No data	No data	No data	No data	0.024823840902474525	No data	No data	GATA binding protein 4
RGS1	0.0030182354799250647	No data	No data	No data	No data	0.024823840902474525	No data	No data	regulator of G protein signaling 1
TRPC6	0.0030182354799250647	No data	No data	No data	No data	0.024823840902474525	No data	No data	transient receptor potential cation channel subfamily C member 6
MYH6	0.0030182354799250647	No data	No data	No data	No data	0.024823840902474525	No data	No data	myosin heavy chain 6
TERT	0.0030182354799250647	No data	No data	No data	No data	0.024823840902474525	No data	No data	telomerase reverse transcriptase
STX16	0.0030182354799250647	No data	No data	No data	No data	0.024823840902474525	No data	No data	syntaxin 16
CTRB2	0.002995346057187807	No data	No data	No data	No data	No data	0.024635584090784913	No data	chymotrypsinogen B2
FBXL19	0.002983682254731092	No data	No data	No data	No data	No data	0.02453965374392193	No data	F-box and leucine rich repeat protein 19
PLIN3	0.0029740786487610347	No data	No data	No data	No data	0.024460667730976153	No data	No data	perilipin 3
F3	0.0029740786487610347	No data	No data	No data	No data	0.024460667730976153	No data	No data	coagulation factor III, tissue factor
SLC25A25	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	solute carrier family 25 member 25
PCCA	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	propionyl-CoA carboxylase subunit alpha
KCNT1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	potassium sodium-activated channel subfamily T member 1
SIGLEC1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	sialic acid binding Ig like lectin 1
IRAK1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	interleukin 1 receptor associated kinase 1
MEDAG	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	mesenteric estrogen dependent adipogenesis
B4GALNT2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	beta-1,4-N-acetyl-galactosaminyltransferase 2
ZFP36L2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ZFP36 ring finger protein like 2
ATP5PO	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ATP synthase peripheral stalk subunit OSCP
SULF1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	sulfatase 1
PGP	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	phosphoglycolate phosphatase
TAS2R62P	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	taste 2 receptor member 62 pseudogene
ASB9	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ankyrin repeat and SOCS box containing 9
SDF2L1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	stromal cell derived factor 2 like 1
HAVCR2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	hepatitis A virus cellular receptor 2
MYL3	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	myosin light chain 3
C1QC	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	complement C1q C chain
PREX1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1
NIBAN1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	niban apoptosis regulator 1
MXD3	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	MAX dimerization protein 3
IQGAP2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	IQ motif containing GTPase activating protein 2
MUC4	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	mucin 4, cell surface associated
KRT7	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	keratin 7
HOXB13	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	homeobox B13
PNPLA4	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	patatin like phospholipase domain containing 4
CUL2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	cullin 2
TOX	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	thymocyte selection associated high mobility group box
NFKBIB	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	NFKB inhibitor beta
CYP4F22	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	cytochrome P450 family 4 subfamily F member 22
PARP1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	poly(ADP-ribose) polymerase 1
IL19	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	interleukin 19
IRAK1BP1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	interleukin 1 receptor associated kinase 1 binding protein 1
SEPTIN9	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	septin 9
TMEM216	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	transmembrane protein 216
ABCG4	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ATP binding cassette subfamily G member 4
MPST	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	mercaptopyruvate sulfurtransferase
SMAD9	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	SMAD family member 9
MDGA1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	MAM domain containing glycosylphosphatidylinositol anchor 1
GCN1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	GCN1 activator of EIF2AK4
SCARB2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	scavenger receptor class B member 2
EGLN2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	egl-9 family hypoxia inducible factor 2
ESAM	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	endothelial cell adhesion molecule
FGF4	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	fibroblast growth factor 4
TRPC4	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	transient receptor potential cation channel subfamily C member 4
TMEM45B	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	transmembrane protein 45B
ABCA7	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ATP binding cassette subfamily A member 7
SLC35A2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	solute carrier family 35 member A2
ABCD4	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	ATP binding cassette subfamily D member 4
MARCHF8	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	membrane associated ring-CH-type finger 8
VPS13D	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	vacuolar protein sorting 13 homolog D
TSPAN14	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	tetraspanin 14
LRPPRC	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	leucine rich pentatricopeptide repeat containing
SEMA4D	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	semaphorin 4D
LIPM	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	lipase family member M
RTN4	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	reticulon 4
GSX1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	GS homeobox 1
HYCC1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	hyccin PI4KA lipid kinase complex subunit 1
ZNF395	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	zinc finger protein 395
F12	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	coagulation factor XII
LINC02598	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	long intergenic non-protein coding RNA 2598
TBX2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	T-box transcription factor 2
CAMK1G	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	calcium/calmodulin dependent protein kinase IG
MKNK1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	MAPK interacting serine/threonine kinase 1
UPP2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	uridine phosphorylase 2
H2AC18	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	H2A clustered histone 18
PIP4K2B	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	phosphatidylinositol-5-phosphate 4-kinase type 2 beta
DPY19L2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	dpy-19 like 2
ZNF521	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	zinc finger protein 521
CUL1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	cullin 1
ALDH1A3	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	aldehyde dehydrogenase 1 family member A3
NAALAD2	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	N-acetylated alpha-linked acidic dipeptidase 2
CDO1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	cysteine dioxygenase type 1
LIPJ	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	lipase family member J
ACSL6	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	acyl-CoA synthetase long chain family member 6
NOVA1	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	NOVA alternative splicing regulator 1
SGCZ	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	sarcoglycan zeta
TRDD3	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	T cell receptor delta diversity 3
GJC3	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	gap junction protein gamma 3
MTDH	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	metadherin
CCDC50	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	coiled-coil domain containing 50
UGT1A8	0.0029566388374776143	No data	No data	No data	No data	0.024317231904464845	No data	No data	UDP glucuronosyltransferase family 1 member A8
